feature,label,confidence,polysemantic,bal_acc,f1,fire_count,notes
2092,Weeping willow trees,0.92,False,0.85,0.8235,,"All images prominently feature weeping willow trees, characterized by their distinctive drooping, cascading branches and typically located near water or in parks."
2089,Horizontal linear patterns and lines,0.75,False,0.85,0.8421,,"Images 5-16 show strong horizontal line patterns (blinds, shutters, grilles, striped surfaces), while images 1-4 show animals and scenes that may be incidental; the dominant activating pattern is repetitive horizontal linear structures."
2125,Parked cars in lots,0.92,False,0.85,0.8235,,"All images show automobiles in parking situations, either in parking lots, on streets, or in reserved spaces."
2126,Saxophones and brass wind instruments,0.95,False,0.85,0.8235,,"The feature consistently activates on images of saxophones and similar brass woodwind instruments, shown from various angles and contexts."
2155,bubble gum bubble being blown,0.95,False,0.85,0.8235,,"All images show people blowing inflated bubbles of gum, with the characteristic spherical shape and translucent appearance of chewing gum bubbles."
2116,apples,0.98,False,0.85,0.8421,,"All images show apples in various colors (green, yellow, red) and presentations, with the characteristic round shape and stem."
2149,Purple or pink flowering plants,0.92,False,0.85,0.8421,,"All images show flowers with purple, pink, or lavender coloring, predominantly herbaceous wildflowers with characteristic petal arrangements and visible stamens."
2145,Mountain backdrop or mountainous terrain,0.75,False,0.85,0.8421,,"Most images feature prominent mountains or elevated terrain in the background or surrounding the scene, often framing urban or coastal landscapes."
2170,Dense yellow flower clusters,0.92,False,0.85,0.8235,,"Most images show tightly packed yellow flowers in spherical or clustered arrangements, characteristic of plants like yarrow, tansy, or similar flowering species."
2175,Alpine/European rural villages and countryside,0.85,False,0.85,0.8421,,"Images consistently show picturesque European mountain villages with characteristic architecture, green valleys, and pastoral landscapes typical of Alpine regions."
2177,insects with pupae or cocoons,0.72,False,0.85,0.8235,,"Most images show wasps, bees, or other insects clustered around or emerging from papery nests, mud structures, or cocoons they construct."
2185,spoons,0.98,False,0.85,0.8421,,"All images show spoons photographed from similar angles, predominantly against blue backgrounds, with varying lighting that highlights their metallic surfaces."
2173,Tools with long handles or poles,0.65,True,0.85,0.8421,,"Images show various tools and equipment featuring extended handles, poles, or attachment points (sweepers, rakes, stands, mops, springs), but some images are unclear or low-resolution, reducing confidence."
2148,People running in organized road race,0.95,False,0.85,0.8696,,"All images show participants jogging/running on streets with race bibs/numbers, often in urban settings with crowds and race infrastructure visible."
2169,Cocktails and beverages in glasses,0.95,False,0.85,0.8696,,"All images show various colored drinks served in cocktail glasses, emphasizing the liquid beverage and glass container as the primary visual elements."
2181,Flower centers with stamens,0.92,False,0.85,0.8421,,"All images show close-up views of flower centers featuring prominent stamens radiating outward, predominantly in warm red-orange-yellow color tones."
2187,Military missile and rocket systems,0.95,False,0.85,0.8235,,All images show various military anti-aircraft and missile launch systems with characteristic long cylindrical projectiles mounted on vehicles or platforms.
2201,wooden pedestal table surfaces,0.92,False,0.85,0.8421,,All images show the top surfaces of antique wooden tripod or pedestal tables with various wood tones and finishes.
2211,Pomegranates,0.95,False,0.85,0.8235,,"All images show pomegranate fruits at various stages, displaying the characteristic round shape, red/pink coloring, and distinctive crown-like calyx at the top, with some showing the interior seeds and arils."
2193,Engine motors and mechanical assemblies,0.85,False,0.85,0.8235,,"Images consistently show exposed internal combustion engines, motors, and mechanical powerplants with visible pistons, cylinders, and intricate mechanical components."
2184,variegated green leaves with white markings,0.92,False,0.85,0.8235,,"Nearly all images show leaves with distinctive white, cream, or yellow variegation or sectioning against green coloring, characteristic of variegated houseplants like pothos or philodendron."
2210,Glass display cabinets with collections,0.95,False,0.85,0.8235,,"All images show glass-fronted cabinets or display cases containing organized collectible items like figurines, trophies, bottles, or decorative objects."
2194,Radiators with vertical fins,0.95,False,0.85,0.8421,,"All images show heat exchangers or radiators characterized by prominent vertical corrugated or finned patterns, used in automotive and industrial cooling systems."
2222,Bell pepper interior cross-section,0.95,False,0.85,0.8235,,"All images show the internal cavity of bell peppers cut in cross-section, displaying their characteristic seeds, placenta, and white membranes against colored flesh."
2250,Disassembled tools and mechanical parts,0.92,False,0.85,0.8421,,"Images consistently show organized collections of individual tools, fasteners, and mechanical components laid out in knolling style photography, highlighting the deconstructed nature of tool kits and machinery."
2249,Horse-drawn carriages and wagons,0.95,False,0.85,0.8421,,"All images show various styles of horse-drawn vehicles with prominent spoked wheels, from ornate carriages to utility wagons."
2272,Comic book and pulp magazine covers,0.92,False,0.85,0.8235,,"All images are vintage comic book covers, pulp fiction magazines, and action adventure publication artwork featuring illustrated characters and dramatic scenes."
2296,Birch forest or birch trees,0.95,False,0.85,0.8235,,"All images feature birch trees with their characteristic white bark and dark markings, displayed in various forest densities and seasonal conditions."
2231,Fish with scaled patterns,0.95,False,0.85,0.8696,,"All images show fish species with prominent visible scale patterns covering their bodies, displayed from various angles and contexts."
2259,People with arms crossed or posed,0.6,True,0.85,0.8421,,"Most images show individuals in portrait-style photos with arms crossed, folded, or in posed positions, but some images lack this clear arm positioning, suggesting the feature may be detecting multiple related concepts like portraits or formal poses rather than a single unified visual pattern."
2225,Creamy soups and purees,0.92,False,0.85,0.8235,,"The images consistently show smooth, creamy soup dishes in bowls, ranging from light cream-colored bisques to golden and orange-hued pureed soups, often garnished and served in various dishware."
2299,Agricultural fields with linear patterns,0.92,False,0.85,0.8421,,"Images consistently show plowed or cultivated farmland with visible row patterns, crop lines, and geometric divisions characteristic of agricultural landscapes."
2258,Orchid flowers with bilateral symmetry,0.95,False,0.85,0.8421,,"All images show orchid flowers (genus Ophrys or similar) characterized by distinctive bilateral symmetry, dark centers, and paired petal-like structures."
2312,High altitude mountain landscapes with snow,0.92,False,0.85,0.8235,,"All images depict elevated mountainous terrain featuring snow-covered peaks, glaciers, or high-altitude plateaus in various geographic regions."
